idDrink,strDrink,strAlcoholic,strCategory,strGlass,strIBA,strDrinkThumb,strInstructions,ingredients
17187,Derby,alc,Ordinary Drink,Cocktail glass,Unforgettables,http://www.thecocktaildb.com/images/media/drink/i502ra1504349156.jpg,Pour all ingredients into a mixing glass with ice. Stir. Strain into a cocktail glass. Garnish with a sprig of fresh mint in the drink.,"6 cl gin, 2 dashes Peach Bitters, 2 Fresh leaves Mint"
13128,Diesel,alc,Beer,Pint glass,,http://www.thecocktaildb.com/images/media/drink/sxrrqq1454512852.jpg,Pour the lager first then add the blackcurrant cordial. Top up with the cider. The colour sholud be very dark approaching the colour of Guiness.,"1/2 pint  Lager, 1/2 pint  Cider, 1 dash  Blackcurrant cordial"
17181,Dirty Martini,alc,Cocktail,Cocktail glass,New Era Drinks,http://www.thecocktaildb.com/images/media/drink/vcyvpq1485083300.jpg,"Pour the vodka, dry vermouth and olive brine into a cocktail shaker with a handful of ice and shake well.
Rub the rim of a martini glass with the wedge of lemon.
Strain the contents of the cocktail shaker into the glass and add the olive.
A dirty Martini contains a splash of olive brine or olive juice and is typically garnished with an olive.","70ml/2fl oz Vodka, 1 tbsp Dry Vermouth, 2 tbsp Olive Brine, 1 wedge Lemon, 1 Olive"
14466,Dirty Nipple,alc,Shot,Shot glass,,http://www.thecocktaildb.com/images/media/drink/vtyqrt1461866508.jpg,This is a layered shot - the Bailey's must be on top,"Kahlua, Sambuca, Bailey's irish cream"
16991,Downshift,alc,Punch / Party Drink,Hurricane glass,,http://www.thecocktaildb.com/images/media/drink/y36z8c1503563911.jpg,"Start with the Sprite. Next comes the tequila. After that, add the Minute Maid Fruit Punch, then float the 151. Rocks optional.","2 part  Fruit punch, 1 part  Sprite, 2 shots  Tequila, Float Bacardi  151 proof rum"
11320,Dragonfly,alc,Ordinary Drink,Highball glass,,http://www.thecocktaildb.com/images/media/drink/lnvbip1504389100.jpg,"In a highball glass almost filled with ice cubes, combine the gin and ginger ale. Stir well. Garnish with the lime wedge.","1 1/2 oz  Gin, 4 oz  Ginger ale, 1  Lime"
12736,Drinking Chocolate,nalc,Cocoa,Coffee mug,,http://www.thecocktaildb.com/images/media/drink/u6jrdf1487603173.jpg,"Heat the cream and milk with the cinnamon and vanilla bean very slowly for 15-20 minutes. (If you don't have any beans add 1-2 tsp of vanilla after heating). Remove the bean and cinnamon. Add the chocolate. Mix until fully melted. Serve topped with some very dense fresh whipped cream. Serves 1-2 depending upon how much of a glutton you are. For a richer chocolate, use 4 oz of milk, 4 oz of cream, 4 oz of chocolate. Serve in coffee mug.","2 oz  Heavy cream, 6-8 oz  Milk, 1 stick  Cinnamon, 1  Vanilla, 2 oz finely chopped dark  Chocolate, Fresh  Whipped cream"
11324,Dry Rob Roy,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/typuyq1439456976.jpg,"In a mixing glass half-filled with ice cubes, combine the Scotch and vermouth. Stir well. Strain into a cocktail glass. Garnish with the lemon twist.","2 1/2 oz  Scotch, 1 1/2 tsp  Dry Vermouth, 1 twist of  Lemon peel"
11326,Dubonnet Cocktail,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/xxsuwr1439457147.jpg,Stir all ingredients (except lemon peel) with ice and strain into a cocktail glass. Add the twist of lemon peel and serve.,"1 1/2 oz  Dubonnet Rouge, 3/4 oz  Gin, 1 dash  Bitters, 1 twist of  Lemon peel"
17182,Duchamp's Punch,alc,Cocktail,Old-fashioned glass,,http://www.thecocktaildb.com/images/media/drink/g51naw1485084685.jpg,"Shake all ingredients.
Double strain in a chilled double old fashioned glass with abig ice cube.
Garnish with a couple of lavender sprigs","5 cl Pisco, 2.5 cl Lime Juice, 2.5 cl Pineapple Syrup, 1.5 cl St. Germain, 2 Dashes Angostura Bitters, Pinch Pepper, 2 sprigs Lavender"
12668,Egg Cream,nalc,Other/Unknown,Coffee mug,,http://www.thecocktaildb.com/images/media/drink/mvis731484430445.jpg,"Mix syrup and milk in a fountain glass. Add soda water, serve with a straw.","2 tblsp  Chocolate syrup, 6 oz whole  Milk, 6 oz  Soda water"
12910,Egg Nog #4,optalc,Punch / Party Drink,Punch bowl,,http://www.thecocktaildb.com/images/media/drink/wpspsy1468875747.jpg,"In a small mixer bowl beat egg yolks till blended. Gradually add 1/4 cup sugar, beating at high speed till thick and lemon colored. Stir in milk, stir in rum, bourbon, vanilla, and salt. Chill thoroughly. Whip cream. Wash beaters well. In a large mixer bowl beat egg whites till soft peaks form. Gradually add remaining 1/4 cup sugar, beating to stiff peaks. Fold yolk mixture and whipped cream into egg whites. Serve immediately. Sprinkle nutmeg over each serving. Serve in a punch bowl or another big bowl. NOTE: For a nonalcoholic eggnog, prepare Eggnog as above, except omit the bourbon and rum and increase the milk to 3 cups.","6  Egg yolk, 1/4 cup  Sugar, 2 cups  Milk, 1/2 cup  Light rum, 1/2 cup  Bourbon, 1 tsp  Vanilla extract, 1/4 tsp  Salt, 1 cup  Whipping cream, 6  Egg white, 1/4 cup  Sugar, Ground  Nutmeg"
12916,Egg Nog - Healthy,optalc,Punch / Party Drink,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/qxuppv1468875308.jpg,"Whip egg substitute and sugar together, combine with the two kinds of milk, vanilla, and rum. Mix well. Chill over night. Sprinkle with nutmeg. Makes 6 servings.","1/2 cup  Egg, 3 tblsp  Sugar, 13 oz skimmed  Condensed milk, 3/4 cup skimmed  Milk, 1 tsp  Vanilla extract, 1 tsp  Rum, Nutmeg"
12914,Egg-Nog - Classic Cooked,optalc,Punch / Party Drink,Pitcher,,http://www.thecocktaildb.com/images/media/drink/quxsvt1468875505.jpg,"In large saucepan, beat together eggs, sugar and salt, if desired. Stir in 2 cups of the milk. Cook over low heat, stirring constantly, until mixture is thick enough to coat a metal spoon and reaches 160 degrees F. Remove from heat. Stir in remaining 2 cups milk and vanilla. Cover and regfigerate until thoroughly chilled, several hours or overnight. Just before serving, pour into bowl or pitcher. Garnish or add stir-ins, if desired. Choose 1 or several of: Chocolate curls, cinnamon sticks, extracts of flavorings, flavored brandy or liqueur, fruit juice or nectar, ground nutmeg, maraschino cherries, orange slices, peppermint sticks or candy canes, plain brandy, run or whiskey, sherbet or ice-cream, whipping cream, whipped. Serve immediately.","6  Egg, 1/4 cup  Sugar, 1/4 tsp  Salt, 1 qt  Milk, 1 tsp  Vanilla extract"
11338,English Highball,alc,Ordinary Drink,Highball glass,,http://www.thecocktaildb.com/images/media/drink/dhvr7d1504519752.jpg,"Pour brandy, gin, and sweet vermouth into a highball glass over ice cubes. Fill with carbonated water. Add the twist of lemon peel, stir, and serve. (Ginger ale may be substituted for carbonated water, if preferred.)","3/4 oz  Brandy, 3/4 oz  Gin, 3/4 oz  Sweet Vermouth, Carbonated water, Lemon peel"
11339,English Rose Cocktail,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/yxwrpp1441208697.jpg,Rub rim of cocktail glass with lemon juice and dip rim of glass in powdered sugar. Shake all ingredients (except cherry) with ice and strain into sugar-rimmed glass. Top with the cherry and serve.,"3/4 oz  Apricot brandy, 1 1/2 oz  Gin, 3/4 oz  Dry Vermouth, 1 tsp  Grenadine, 1/4 tsp  Lemon juice, 1  Cherry"
17212,Espresso Martini,alc,Cocktail,Cocktail glass,New Era Drinks,http://www.thecocktaildb.com/images/media/drink/n0sx531504372951.jpg,"Pour ingredients into shaker filled with ice, shake vigorously, and strain into chilled martini glass","5 cl Vodka, 1 cl Kahlua, 1 dash Sugar syrup"
13070,Fahrenheit 5000,alc,Shot,Shot glass,,http://www.thecocktaildb.com/images/media/drink/tysssx1473344692.jpg,Cover bottom of shot glass with Tabasco Sauce and then fill with half Firewater and half Absolut Peppar.,"1/2 oz  Firewater, 1/2 oz  Absolut Peppar, 1 dash  Tabasco sauce"
13202,Flaming Dr. Pepper,alc,Shot,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/d30z931503565384.jpg,"Add Amaretto, Bacardi, and vodka. Mix in the Dr. Pepper and beer","1 oz  Amaretto, 1 oz  Vodka, 1 oz Bacardi  151 proof rum, 1 oz  Dr. Pepper, 1 oz  Beer"
16485,Flaming Lamborghini,alc,Cocktail,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/yywpss1461866587.jpg,"Pour the Sambuca and Kahlua into the Cocktail Glass and give the drinker a straw. Pour the Baileys and Blue Curacao into two sepsrate shot glasses either side of the cocktail glass. Set light the concotion in the cocktail glass and start to drink through the straw (this drink should be drunk in one) , as the bottom of the glass is reached put out the fire by pouring the Baileys and Blue Curacao into the cocktail glass and keep drinking till it's all gone!!","1 oz  Kahlua, 1 oz  Sambuca, 1 oz  Blue Curacao, 1 oz  Bailey's irish cream"
13675,Flander's Flake-Out,alc,Ordinary Drink,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/sqvqrx1461866705.jpg,Bang 'em both in.,"1/4 glass  Sambuca, 3/4 glass  Sarsaparilla"
11368,Flying Dutchman,alc,Ordinary Drink,Old-fashioned glass,,http://www.thecocktaildb.com/images/media/drink/akik8t1504519958.jpg,"In an old-fashioned glass almost filled with ice cubes, combine the gin and triple sec. Stir well.","2 oz  Gin, 1/2 oz  Triple sec"
11369,Flying Scotchman,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/glgrix1504520040.jpg,"Shake all ingredients with ice, strain into a cocktail glass, and serve.","1 oz  Scotch, 1 oz  Sweet Vermouth, 1 dash  Bitters, 1/4 tsp  Sugar syrup"
11375,Foxy Lady,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/r9cz3q1504519844.jpg,"Shake all ingredients with ice, strain into a chilled cocktail glass, and serve.","1/2 oz  Amaretto, 1/2 oz  Creme de Cacao, 2 oz  Light cream"
12768,Frappé,nalc,Coffee / Tea,Highball Glass,,http://www.thecocktaildb.com/images/media/drink/vqwryq1441245927.jpg,"Mix together. Blend at highest blender speed for about 1 minute. Pour into a glass and drink with a straw. Notes: This works best if everything is cold (if you make fresh coffee, mix it with the milk and let it sit in the fridge for 1/2 hour. If it is not frothy, add more milk, or even just some more milk powder. The froth gradually turns to liquid at the bottom of the glass, so you will find that you can sit and drink this for about 1/2 hour, with more iced coffee continually appearing at the bottom. Very refreshing.","1/2 cup black  Coffee, 1/2 cup  Milk, 1-2 tsp  Sugar"
14688,Freddy Kruger,alc,Shot,Shot glass,,http://www.thecocktaildb.com/images/media/drink/tuppuq1461866798.jpg,make it an ample size shot!!,"1/2 oz  Jägermeister, 1/2 oz  Sambuca, 1/2 oz  Vodka"
11379,"French ""75""",alc,Ordinary Drink,Collins glass,,http://www.thecocktaildb.com/images/media/drink/qpvxsx1439906903.jpg,"In a shaker half-filled with ice cubes, combine the gin, sugar, and lemon juice. Shake well. Pour into a collins glass. Top with the Champagne. Stir well and garnish with the orange slice and the cherry.","1 1/2 oz  Gin, 2 tsp superfine  Sugar, 1 1/2 oz  Lemon juice, 4 oz Chilled  Champagne, 1  Orange, 1  Maraschino cherry"
17197,French 75,alc,Ordinary Drink,Collins glass,Contemporary Classics,http://www.thecocktaildb.com/images/media/drink/4qnyty1504368615.jpg,"Combine gin, sugar, and lemon juice in a cocktail shaker filled with ice. Shake vigorously and strain into a chilled champagne glass. Top up with Champagne. Stir gently.","1 1/2 oz  Gin, 2 tsp superfine  Sugar, 1 1/2 oz  Lemon juice, 4 oz Chilled  Champagne, 1  Orange, 1  Maraschino cherry"
17198,French Connection,alc,Ordinary Drink,Old-fashioned glass,Contemporary Classics,http://www.thecocktaildb.com/images/media/drink/zaqa381504368758.jpg,Pour all ingredients directly into old fashioned glass filled with ice cubes. Stir gently.,"1 1/2 oz  Cognac, 3/4 oz  Amaretto"
17213,French Martini,alc,Cocktail,Cocktail glass,New Era Drinks,http://www.thecocktaildb.com/images/media/drink/clth721504373134.jpg,Pour all ingredients into shaker with ice cubes. Shake well and strain into a chilled cocktail glass. Squeeze oil from lemon peel onto the drink.,"4.5 cl Vodka, 1.5 cl Raspberry Liqueur, 1.5 cl pineapple juice"
11382,Frisco Sour,alc,Ordinary Drink,Whiskey sour glass,,http://www.thecocktaildb.com/images/media/drink/y39l941504884150.jpg,Shake all ingredients (except slices of lemon and lime) with ice and strain into a whiskey sour glass. Decorate with the slices of lemon and lime and serve.,"2 oz  Blended whiskey, 1/2 oz  Benedictine, Juice of 1/4  Lemon, Juice of 1/2  Lime, 1 slice  Lemon, 1 slice  Lime"
11387,Frozen Daiquiri,alc,Ordinary Drink,Champagne flute,,http://www.thecocktaildb.com/images/media/drink/7oyrj91504884412.jpg,"Combine all ingredients (except for the cherry) in an electric blender and blend at a low speed for five seconds, then blend at a high speed until firm. Pour contents into a champagne flute, top with the cherry, and serve.","1 1/2 oz  Light rum, 1 tblsp  Triple sec, 1 1/2 oz  Lime juice, 1 tsp  Sugar, 1  Cherry, 1 cup crushed  Ice"
11390,Frozen Mint Daiquiri,alc,Ordinary Drink,Old-fashioned glass,,http://www.thecocktaildb.com/images/media/drink/jrhn1q1504884469.jpg,Combine all ingredients with 1 cup of crushed ice in an electric blender. Blend at a low speed for a short length of time. Pour into an old-fashioned glass and serve.,"2 oz  Light rum, 1 tblsp  Lime juice, 6  Mint, 1 tsp  Sugar"
11391,Frozen Pineapple Daiquiri,alc,Ordinary Drink,Champagne flute,,http://www.thecocktaildb.com/images/media/drink/j2mqsb1504736097.jpg,Combine all ingredients with 1 cup of crushed ice in an electric blender. Blend at a low speed for a short length of time. Pour into a champagne flute and serve.,"1 1/2 oz  Light rum, 4 chunks  Pineapple, 1 tblsp  Lime juice, 1/2 tsp  Sugar"
12670,Fruit Cooler,nalc,Other/Unknown,Highball Glass,,http://www.thecocktaildb.com/images/media/drink/i3tfn31484430499.jpg,"Toss strawberries with sugar, and let sit overnight in refrigerator. Cut lemon, reserve two slices. Juice the rest. Mix together the lemon juice, strawberries, apple juice, and soda water. Add slices of lemon (decor, really). In glasses, put ice cubes, and a slice of apple. Pour drink in, and serve.","1 can frozen  Apple juice, 1 cup  Strawberries, 2 tblsp  Sugar, 1  Lemon, 1  Apple, 1 L  Soda water, Ice"
12672,Fruit Flip-Flop,nalc,Other/Unknown,Highball Glass,,http://www.thecocktaildb.com/images/media/drink/nfdx6p1484430633.jpg,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.","1 cup  Yoghurt, 1 cup  Fruit juice"
12674,Fruit Shake,nalc,Other/Unknown,Highball Glass,,http://www.thecocktaildb.com/images/media/drink/q0fg2m1484430704.jpg,Blend til smooth.,"1 cup fruit  Yoghurt, 1  Banana, 4 oz frozen  Orange juice, 1/2 piece textural  Fruit, 6  Ice"
15743,Fuzzy Asshole,alc,Coffee / Tea,Coffee mug,,http://www.thecocktaildb.com/images/media/drink/wrvpuu1472667898.jpg,fill coffe mug half full of coffee. Fill the other half full of Peach Schnapps. Stir and drink while hot.,"1/2  Coffee, 1/2  Peach schnapps"
15997,GG,optalc,Ordinary Drink,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/vyxwut1468875960.jpg,Pour the Galliano liqueur over ice. Fill the remainder of the glass with ginger ale and thats all there is to it. You now have a your very own GG.,"2 1/2 shots  Galliano, Ginger ale, Ice"
12758,Gagliardo,alc,Cocktail,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/lyloe91487602877.jpg,"Shake well and serve in a cocktail glass. This is a home cocktail of American/Internet Bar del Pozzo, Pavia, Italy.","5 parts  Peach Vodka, 3 parts  Lemon juice, 1 part  Galliano, 1 part  Sirup of roses"
11396,Gentleman's Club,alc,Ordinary Drink,Old-fashioned glass,,http://www.thecocktaildb.com/images/media/drink/ezvy1c1504883335.jpg,"In an old-fashioned glass almost filled with ice cubes, combine all of the ingredients. Stir well.","1 1/2 oz  Gin, 1 oz  Brandy, 1 oz  Sweet Vermouth, 1 oz  Club soda"
17002,Gideon's Green Dinosaur,alc,Ordinary Drink,Collins glass,,http://www.thecocktaildb.com/images/media/drink/p5r0tr1503564636.jpg,Add all ingredients in collins glass with ice and stir.,"1/2 oz  Dark rum, 1/2 oz  Vodka, 1/2 oz  Triple sec, 1/2 oz  Tequila, 1/2 oz  Melon liqueur, Fill with  Mountain Dew"
11403,Gin And Tonic,alc,Ordinary Drink,Highball glass,,http://www.thecocktaildb.com/images/media/drink/wtyxvx1472405831.jpg,Pour the gin and the tonic water into a highball glass almost filled with ice cubes. Stir well. Garnish with the lime wedge.,"2 oz  Gin, 5 oz  Tonic water, 1  Lime"
11407,Gin Cooler,alc,Ordinary Drink,Collins glass,,http://www.thecocktaildb.com/images/media/drink/wsyrvv1478820109.jpg,Stir powdered sugar and 2 oz. carbonated water in a collins glass. Fill glass with ice and add gin. Fill with carbonated water and stir. Add the lemon peel and the orange spiral so that the end of the orange spiral dangles over rim of glass.,"2 oz  Gin, Carbonated water, Powdered sugar, Orange spiral, Lemon peel"
11408,Gin Daisy,alc,Ordinary Drink,Old-fashioned glass,,http://www.thecocktaildb.com/images/media/drink/qwxysv1478819943.jpg,"In a shaker half-filled with ice cubes, combine the wine, lemon juice, sugar, and grenadine. Shake well. Pour into an old-fashioned glass and garnish with the cherry and the orange slice.","2 oz  Gin, 1 oz  Lemon juice, 1/2 tsp superfine  Sugar, 1/2 tsp  Grenadine, 1  Maraschino cherry, 1  Orange"
